-20.	4.3017199999999995
-19.9	4.265691301599999
-19.8	4.2298145664
-19.7	4.194089794399999
-19.6	4.1585169856
-19.5	4.1230961399999995
-19.4	4.087827257599999
-19.3	4.0527103384
-19.2	4.017745382399999
-19.1	3.9829323896
-19.	3.9482713599999997
-18.9	3.913762293599999
-18.8	3.8794051904
-18.7	3.8452000503999995
-18.6	3.8111468736000003
-18.5	3.7772456599999997
-18.4	3.743496409599999
-18.3	3.7098991224
-18.2	3.6764537983999994
-18.1	3.6431604376
-18.	3.6100190399999996
-17.9	3.577029605599999
-17.8	3.5441921344
-17.7	3.511506626399999
-17.6	3.4789730816
-17.5	3.4465915
-17.4	3.414361881599999
-17.3	3.3822842264
-17.2	3.3503585343999993
-17.1	3.3185848056
-17.	3.28696304
-16.9	3.255493237599999
-16.8	3.2241753984
-16.7	3.1930095223999992
-16.6	3.1619956096
-16.5	3.1311336599999997
-16.4	3.100423673599999
-16.3	3.0698656503999997
-16.2	3.0394595903999995
-16.1	3.0092054936
-16.	2.97910336
-15.9	2.9491531895999996
-15.799999999999999	2.9193549823999994
-15.7	2.8897087383999995
-15.6	2.8602144575999997
-15.5	2.83087214
-15.4	2.8016817855999996
-15.299999999999999	2.7726433943999993
-15.2	2.7437569663999994
-15.1	2.7150225015999996
-15.	2.6864399999999997
-14.9	2.6580094616
-14.799999999999999	2.6297308863999995
-14.7	2.6016042743999996
-14.6	2.5736296255999997
-14.5	2.54580694
-14.4	2.5181362176
-14.299999999999999	2.4906174583999996
-14.2	2.4632506623999997
-14.1	2.4360358295999998
-14.	2.40897296
-13.9	2.3820620536
-13.799999999999999	2.3553031103999995
-13.7	2.3286961303999996
-13.6	2.3022411135999996
-13.5	2.2759380599999997
-13.4	2.2497869696
-13.299999999999999	2.2237878423999997
-13.2	2.1979406783999997
-13.1	2.1722454775999998
-13.	2.1467022399999998
-12.9	2.1213109655999998
-12.799999999999999	2.0960716543999998
-12.7	2.0709843063999998
-12.6	2.0460489215999997
-12.5	2.0212654999999997
-12.4	1.9966340416
-12.299999999999999	1.9721545463999997
-12.2	1.9478270143999996
-12.1	1.9236514455999998
-12.	1.89962784
-11.9	1.8757561976
-11.799999999999999	1.8520365183999996
-11.7	1.8284688023999998
-11.6	1.8050530496
-11.5	1.78178926
-11.4	1.7586774336
-11.299999999999999	1.7357175703999996
-11.2	1.7129096703999998
-11.1	1.6902537335999999
-11.	1.66774976
-10.9	1.6453977496
-10.799999999999999	1.6231977023999997
-10.7	1.6011496183999998
-10.6	1.5792534976
-10.5	1.55750934
-10.399999999999999	1.5359171455999996
-10.299999999999999	1.5144769143999999
-10.2	1.4931886464
-10.1	1.4720523416
-10.	1.451068
-9.899999999999999	1.4302982966969695
-9.799999999999999	1.4096807643636362
-9.7	1.389215403
-9.6	1.3689022126060606
-9.5	1.3487411931818183
-9.399999999999999	1.3287323447272725
-9.299999999999999	1.308875667242424
-9.2	1.2891711607272727
-9.1	1.2696188251818181
-9.	1.2502186606060606
-8.899999999999999	1.2309706669999998
-8.799999999999999	1.2118748443636362
-8.7	1.1929311926969697
-8.6	1.174139712
-8.5	1.1555004022727273
-8.399999999999999	1.1370132635151513
-8.299999999999999	1.1186782957272725
-8.2	1.1004954989090907
-8.1	1.0824648730606061
-7.999999999999999	1.064586418181818
-7.8999999999999995	1.0468601342727273
-7.799999999999999	1.0292860213333332
-7.699999999999999	1.0118640793636362
-7.6	0.9945943083636363
-7.499999999999999	0.9774767083333331
-7.3999999999999995	0.9605112792727273
-7.299999999999999	0.943698021181818
-7.199999999999999	0.9270369340606059
-7.1	0.9105280179090909
-6.999999999999999	0.8941712727272726
-6.8999999999999995	0.8779666985151514
-6.799999999999999	0.8619142952727271
-6.699999999999999	0.8460140629999999
-6.6	0.8302660016969696
-6.499999999999999	0.8146701113636362
-6.3999999999999995	0.7992263919999999
-6.299999999999999	0.7839348436060605
-6.199999999999999	0.768795466181818
-6.1	0.7538082597272726
-5.999999999999999	0.7389732242424241
-5.8999999999999995	0.7242903597272726
-5.799999999999999	0.709759666181818
-5.699999999999999	0.6953811436060605
-5.6	0.681154792
-5.499999999999999	0.6670806113636363
-5.3999999999999995	0.6531586016969696
-5.299999999999999	0.6393887629999998
-5.199999999999999	0.6257710952727271
-5.099999999999999	0.6123055985151513
-4.999999999999999	0.5989922727272726
-4.8999999999999995	0.5858311179090908
-4.799999999999999	0.5728221340606059
-4.699999999999999	0.5599653211818181
-4.599999999999999	0.5472606792727271
-4.499999999999999	0.5347082083333332
-4.3999999999999995	0.5223079083636363
-4.299999999999999	0.5100597793636362
-4.199999999999999	0.4979638213333332
-4.099999999999999	0.4860200342727271
-3.999999999999999	0.47422841818181805
-3.899999999999999	0.462588973060606
-3.799999999999999	0.45110169890909074
-3.6999999999999993	0.4397665957272726
-3.599999999999999	0.4285836635151514
-3.499999999999999	0.4175529022727271
-3.399999999999999	0.40667431199999987
-3.299999999999999	0.39594789269696956
-3.1999999999999993	0.38537364436363625
-3.099999999999999	0.37495156699999993
-2.999999999999999	0.3646816606060605
-2.899999999999999	0.3545639251818181
-2.799999999999999	0.3445983607272726
-2.699999999999999	0.3347849672424241
-2.599999999999999	0.3251237447272726
-2.499999999999999	0.31561469318181806
-2.399999999999999	0.3062578126060605
-2.299999999999999	0.2970531029999999
-2.199999999999999	0.28800056436363625
-2.099999999999999	0.2791001966969696
-1.9999999999999991	0.2703519999999999
-1.899999999999999	0.2617057989999999
-1.799999999999999	0.25321522933333324
-1.699999999999999	0.24488029099999992
-1.599999999999999	0.2367009839999999
-1.499999999999999	0.22867730833333325
-1.399999999999999	0.2208092639999999
-1.299999999999999	0.2130968509999999
-1.1999999999999988	0.20554006933333321
-1.099999999999999	0.1981389189999999
-0.9999999999999989	0.1908933999999999
-0.8999999999999989	0.18380351233333325
-0.7999999999999989	0.1768692559999999
-0.699999999999999	0.1700906309999999
-0.599999999999999	0.16346763733333325
-0.4999999999999989	0.1570002749999999
-0.3999999999999989	0.15068854399999992
-0.29999999999999893	0.14453244433333326
-0.1999999999999989	0.13853197599999992
-0.0999999999999989	0.13268713899999993
1.1102230246251565e-15	0.12699793333333326
0.10000000000000112	0.12146435899999994
0.20000000000000112	0.11608641599999993
0.30000000000000115	0.11086410433333325
0.40000000000000113	0.10579742399999992
0.5000000000000011	0.10088637499999994
0.6000000000000012	0.09613095733333327
0.7000000000000012	0.09153117099999994
0.8000000000000012	0.08708701599999993
0.9000000000000011	0.08279849233333328
1.000000000000001	0.07866559999999995
1.1000000000000012	0.07468833899999994
1.200000000000001	0.07086670933333328
1.3000000000000012	0.06720071099999995
1.4000000000000012	0.06369034399999995
1.500000000000001	0.06033560833333329
1.6000000000000012	0.057136503999999956
1.7000000000000013	0.05409303099999996
1.8000000000000012	0.0512051893333333
1.9000000000000012	0.048472978999999965
2.0000000000000013	0.04589639999999998
2.1000000000000014	0.04345275016666664
2.200000000000001	0.04116060399999998
2.300000000000001	0.039019961499999964
2.4000000000000012	0.03703082266666665
2.5000000000000013	0.0351931875
2.6000000000000014	0.033507055999999986
2.700000000000001	0.03197242816666666
2.800000000000001	0.030589303999999977
2.9000000000000012	0.029357683499999995
3.0000000000000013	0.028277566666666677
3.1000000000000014	0.0273489535
3.200000000000001	0.026571844000000004
3.300000000000001	0.025946238166666653
3.4000000000000012	0.025472136000000006
3.5000000000000013	0.02514953750000002
3.6000000000000014	0.024978442666666677
3.7000000000000015	0.02495885149999999
3.800000000000001	0.02509076399999999
3.9000000000000012	0.025374180166666684
4.000000000000002	0.025809100000000022
4.100000000000001	0.02639552350000002
4.200000000000001	0.027133450666666687
4.300000000000002	0.028022881500000027
4.400000000000001	0.029063816000000027
4.500000000000002	0.0302562541666667
4.600000000000001	0.03160019600000003
4.700000000000001	0.03309564150000003
4.800000000000002	0.034742590666666705
4.900000000000001	0.03654104350000004
5.000000000000002	0.038491000000000046
5.100000000000001	0.040592460166666705
5.200000000000001	0.042845424000000035
5.300000000000002	0.04524989150000005
5.400000000000001	0.047805862666666706
5.500000000000002	0.05051333750000006
5.600000000000001	0.05337231600000005
5.700000000000001	0.056382798166666706
5.800000000000002	0.05954478400000006
5.900000000000001	0.06285827350000005
6.000000000000002	0.06632326666666674
