208.	5782.530241017127
210.	5657.564237625766
212.	5530.871615113903
214.	5421.344485808295
216.	5326.168661940351
218.	5203.585361012761
220.	5091.148023463234
222.	4979.48283465743
224.	4879.433273131115
226.	4789.990980775684
228.	4683.777140236859
230.	4585.686676730385
232.	4493.96457462765
234.	4406.892718184138
236.	4311.51216649213
238.	4221.59749697547
240.	4125.126319007187
242.	4034.890063462023
244.	3946.0731967060547
246.	3862.570306580391
248.	3782.743267762915
250.	3702.6799513598316
252.	3626.228974876909
254.	3551.050053481268
256.	3477.8868926636883
258.	3406.7118124880344
260.	3338.2421033820237
262.	3271.693522319621
264.	3207.7718826459895
266.	3142.0556506713747
268.	3078.9397152354677
270.	3016.222551905876
272.	2958.1847833976003
274.	2900.4846247709615
276.	2844.5276577932113
278.	2790.2818922
280.	2737.02423854524
282.	2684.738696226636
284.	2634.087778456599
286.	2585.0370726825577
288.	2536.8842928966665
290.	2490.272444075613
295.	2378.4645711958055
300.	2272.0725413375076
305.	2172.558840772321
310.	2079.353225210271
315.	1991.2412504249048
320.	1905.8696757572368
325.	1826.9655455251086
330.	1752.7492473015966
335.	1682.6936971782761
340.	1615.9418219124154
345.	1549.335031366307
350.	1446.7421962329545
360.	1231.2445023523144
370.	1091.2755474276937
380.	987.0140014435999
390.	902.2949026409448
400.	830.6271984524935
420.	714.2246175102961
440.	621.6393858733524
450.	581.3817599746898
460.	544.9463894983816
480.	480.897482923132
500.	426.34584069784813
520.	379.47219243144076
540.	338.97883995666103
550.	320.7551137323525
560.	303.8129991544182
580.	273.12918115785453
600.	246.3303275668544
620.	222.67555681603957
640.	201.76741991166656
650.	192.36222230246503
660.	183.38644200194807
680.	167.0006437337287
700.	152.53424031123356
720.	139.7789410040946
740.	128.28661002482764
750.	122.97813928966806
760.	117.96174856541445
780.	108.7805022380512
800.	100.55254575140823
820.	93.14272731785154
840.	86.4128834422351
850.	83.27938702869359
860.	80.35542965296204
880.	74.88876021006493
900.	69.89048380004162
920.	65.36303043604643
940.	61.230669551827724
950.	59.27151260407778
960.	57.43699119119977
980.	53.97128144247363
1000.	50.7888474680315
